"","Robinson-Foulds Distance","Quartet Distances","Robinson-Foulds Distance UQ","Robinson-Foulds Distance LQ","Quartet Distances UQ","Quartet Distances LQ"
"Paup vs Morphy",0.254901960784314,0.0591921017276288,0.274509803921569,0.235294117647059,0.0594295920206553,0.059086090097213
