"","Robinson-Foulds Distance","Quartet Distances","Robinson-Foulds Distance UQ","Robinson-Foulds Distance LQ","Quartet Distances UQ","Quartet Distances LQ"
"Paup vs Morphy",0.381578947368421,0.228620472929159,0.394736842105263,0.368421052631579,0.229631011951916,0.228538951714775
